PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=213 ttl=62 time=4.01 ms
64 bytes from 10.10.0.10: icmp_seq=214 ttl=62 time=2.17 ms
64 bytes from 10.10.0.10: icmp_seq=215 ttl=62 time=8.38 ms
64 bytes from 10.10.0.10: icmp_seq=216 ttl=62 time=3.02 ms
64 bytes from 10.10.0.10: icmp_seq=217 ttl=62 time=2.76 ms
64 bytes from 10.10.0.10: icmp_seq=218 ttl=62 time=2.48 ms
64 bytes from 10.10.0.10: icmp_seq=219 ttl=62 time=3.32 ms
64 bytes from 10.10.0.10: icmp_seq=220 ttl=62 time=2.17 ms
64 bytes from 10.10.0.10: icmp_seq=221 ttl=62 time=3.79 ms
64 bytes from 10.10.0.10: icmp_seq=222 ttl=62 time=2.44 ms
64 bytes from 10.10.0.10: icmp_seq=223 ttl=62 time=2.78 ms
64 bytes from 10.10.0.10: icmp_seq=224 ttl=62 time=9.08 ms
64 bytes from 10.10.0.10: icmp_seq=225 ttl=62 time=2.71 ms
64 bytes from 10.10.0.10: icmp_seq=226 ttl=62 time=2.47 ms
64 bytes from 10.10.0.10: icmp_seq=227 ttl=62 time=2.81 ms
64 bytes from 10.10.0.10: icmp_seq=228 ttl=62 time=2.10 ms
64 bytes from 10.10.0.10: icmp_seq=229 ttl=62 time=3.12 ms
64 bytes from 10.10.0.10: icmp_seq=230 ttl=62 time=2.18 ms
64 bytes from 10.10.0.10: icmp_seq=231 ttl=62 time=4.55 ms
64 bytes from 10.10.0.10: icmp_seq=232 ttl=62 time=4.20 ms
64 bytes from 10.10.0.10: icmp_seq=233 ttl=62 time=10.8 ms
64 bytes from 10.10.0.10: icmp_seq=234 ttl=62 time=2.98 ms
64 bytes from 10.10.0.10: icmp_seq=235 ttl=62 time=3.22 ms
64 bytes from 10.10.0.10: icmp_seq=236 ttl=62 time=3.78 ms
64 bytes from 10.10.0.10: icmp_seq=237 ttl=62 time=3.10 ms
64 bytes from 10.10.0.10: icmp_seq=238 ttl=62 time=2.79 ms
64 bytes from 10.10.0.10: icmp_seq=239 ttl=62 time=3.14 ms
64 bytes from 10.10.0.10: icmp_seq=240 ttl=62 time=2.83 ms
64 bytes from 10.10.0.10: icmp_seq=241 ttl=62 time=3.31 ms
64 bytes from 10.10.0.10: icmp_seq=242 ttl=62 time=7.97 ms
64 bytes from 10.10.0.10: icmp_seq=243 ttl=62 time=3.33 ms
64 bytes from 10.10.0.10: icmp_seq=244 ttl=62 time=3.76 ms
64 bytes from 10.10.0.10: icmp_seq=251 ttl=62 time=7.07 ms
64 bytes from 10.10.0.10: icmp_seq=252 ttl=62 time=9.72 ms
64 bytes from 10.10.0.10: icmp_seq=253 ttl=62 time=2.26 ms
64 bytes from 10.10.0.10: icmp_seq=254 ttl=62 time=2.49 ms
64 bytes from 10.10.0.10: icmp_seq=255 ttl=62 time=3.71 ms
64 bytes from 10.10.0.10: icmp_seq=256 ttl=62 time=2.92 ms
64 bytes from 10.10.0.10: icmp_seq=257 ttl=62 time=4.03 ms
64 bytes from 10.10.0.10: icmp_seq=258 ttl=62 time=3.96 ms
64 bytes from 10.10.0.10: icmp_seq=259 ttl=62 time=3.83 ms
64 bytes from 10.10.0.10: icmp_seq=260 ttl=62 time=2.66 ms
64 bytes from 10.10.0.10: icmp_seq=261 ttl=62 time=4.80 ms
64 bytes from 10.10.0.10: icmp_seq=262 ttl=62 time=3.27 ms
64 bytes from 10.10.0.10: icmp_seq=263 ttl=62 time=2.89 ms
64 bytes from 10.10.0.10: icmp_seq=264 ttl=62 time=3.09 ms
64 bytes from 10.10.0.10: icmp_seq=265 ttl=62 time=3.08 ms
64 bytes from 10.10.0.10: icmp_seq=266 ttl=62 time=3.03 ms
64 bytes from 10.10.0.10: icmp_seq=267 ttl=62 time=2.75 ms
64 bytes from 10.10.0.10: icmp_seq=268 ttl=62 time=2.59 ms
64 bytes from 10.10.0.10: icmp_seq=269 ttl=62 time=5.10 ms
64 bytes from 10.10.0.10: icmp_seq=270 ttl=62 time=5.15 ms
64 bytes from 10.10.0.10: icmp_seq=271 ttl=62 time=3.63 ms
64 bytes from 10.10.0.10: icmp_seq=272 ttl=62 time=4.10 ms
64 bytes from 10.10.0.10: icmp_seq=273 ttl=62 time=2.56 ms
64 bytes from 10.10.0.10: icmp_seq=274 ttl=62 time=4.79 ms
64 bytes from 10.10.0.10: icmp_seq=275 ttl=62 time=3.24 ms
64 bytes from 10.10.0.10: icmp_seq=276 ttl=62 time=3.01 ms
64 bytes from 10.10.0.10: icmp_seq=277 ttl=62 time=2.86 ms
