PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=254 ttl=64 time=1.38 ms
64 bytes from 10.10.0.10: icmp_seq=255 ttl=64 time=2.57 ms
64 bytes from 10.10.0.10: icmp_seq=256 ttl=64 time=1.08 ms
64 bytes from 10.10.0.10: icmp_seq=257 ttl=64 time=1.22 ms
64 bytes from 10.10.0.10: icmp_seq=258 ttl=64 time=0.986 ms
64 bytes from 10.10.0.10: icmp_seq=259 ttl=64 time=3.38 ms
64 bytes from 10.10.0.10: icmp_seq=260 ttl=64 time=1.21 ms
64 bytes from 10.10.0.10: icmp_seq=261 ttl=64 time=0.451 ms
64 bytes from 10.10.0.10: icmp_seq=262 ttl=64 time=0.500 ms
64 bytes from 10.10.0.10: icmp_seq=263 ttl=64 time=0.972 ms
64 bytes from 10.10.0.10: icmp_seq=264 ttl=64 time=1.68 ms
64 bytes from 10.10.0.10: icmp_seq=265 ttl=64 time=0.609 ms
64 bytes from 10.10.0.10: icmp_seq=266 ttl=64 time=0.598 ms
64 bytes from 10.10.0.10: icmp_seq=267 ttl=64 time=0.879 ms
64 bytes from 10.10.0.10: icmp_seq=268 ttl=64 time=0.548 ms
64 bytes from 10.10.0.10: icmp_seq=269 ttl=64 time=1.12 ms
64 bytes from 10.10.0.10: icmp_seq=270 ttl=64 time=0.363 ms
64 bytes from 10.10.0.10: icmp_seq=271 ttl=64 time=0.473 ms
64 bytes from 10.10.0.10: icmp_seq=272 ttl=64 time=0.530 ms
64 bytes from 10.10.0.10: icmp_seq=273 ttl=64 time=0.759 ms
64 bytes from 10.10.0.10: icmp_seq=274 ttl=64 time=0.939 ms
64 bytes from 10.10.0.10: icmp_seq=275 ttl=64 time=0.818 ms
64 bytes from 10.10.0.10: icmp_seq=276 ttl=64 time=3.15 ms
64 bytes from 10.10.0.10: icmp_seq=277 ttl=64 time=0.452 ms
64 bytes from 10.10.0.10: icmp_seq=278 ttl=64 time=0.560 ms
64 bytes from 10.10.0.10: icmp_seq=279 ttl=64 time=0.778 ms
64 bytes from 10.10.0.10: icmp_seq=280 ttl=64 time=0.594 ms
64 bytes from 10.10.0.10: icmp_seq=281 ttl=64 time=1.22 ms
64 bytes from 10.10.0.10: icmp_seq=282 ttl=64 time=0.425 ms
64 bytes from 10.10.0.10: icmp_seq=283 ttl=64 time=0.710 ms
64 bytes from 10.10.0.10: icmp_seq=284 ttl=64 time=0.710 ms
64 bytes from 10.10.0.10: icmp_seq=285 ttl=64 time=0.819 ms
64 bytes from 10.10.0.10: icmp_seq=286 ttl=64 time=0.436 ms
64 bytes from 10.10.0.10: icmp_seq=287 ttl=64 time=0.463 ms
64 bytes from 10.10.0.10: icmp_seq=288 ttl=64 time=0.381 ms
64 bytes from 10.10.0.10: icmp_seq=289 ttl=64 time=0.658 ms
64 bytes from 10.10.0.10: icmp_seq=290 ttl=64 time=0.913 ms
64 bytes from 10.10.0.10: icmp_seq=291 ttl=64 time=1.20 ms
64 bytes from 10.10.0.10: icmp_seq=292 ttl=64 time=0.809 ms
64 bytes from 10.10.0.10: icmp_seq=293 ttl=64 time=0.575 ms
64 bytes from 10.10.0.10: icmp_seq=294 ttl=64 time=0.711 ms
64 bytes from 10.10.0.10: icmp_seq=295 ttl=64 time=0.889 ms
64 bytes from 10.10.0.10: icmp_seq=296 ttl=64 time=3.67 ms
64 bytes from 10.10.0.10: icmp_seq=297 ttl=64 time=0.722 ms
64 bytes from 10.10.0.10: icmp_seq=298 ttl=64 time=0.870 ms
64 bytes from 10.10.0.10: icmp_seq=299 ttl=64 time=1.27 ms
64 bytes from 10.10.0.10: icmp_seq=300 ttl=64 time=0.633 ms
64 bytes from 10.10.0.10: icmp_seq=301 ttl=64 time=0.794 ms
64 bytes from 10.10.0.10: icmp_seq=302 ttl=64 time=0.733 ms
64 bytes from 10.10.0.10: icmp_seq=303 ttl=64 time=0.858 ms
64 bytes from 10.10.0.10: icmp_seq=304 ttl=64 time=0.368 ms
64 bytes from 10.10.0.10: icmp_seq=305 ttl=64 time=0.398 ms
64 bytes from 10.10.0.10: icmp_seq=306 ttl=64 time=0.771 ms
64 bytes from 10.10.0.10: icmp_seq=307 ttl=64 time=0.685 ms
64 bytes from 10.10.0.10: icmp_seq=308 ttl=64 time=0.868 ms
64 bytes from 10.10.0.10: icmp_seq=309 ttl=64 time=0.759 ms
64 bytes from 10.10.0.10: icmp_seq=310 ttl=64 time=0.470 ms
64 bytes from 10.10.0.10: icmp_seq=311 ttl=64 time=0.394 ms
64 bytes from 10.10.0.10: icmp_seq=312 ttl=64 time=0.664 ms
64 bytes from 10.10.0.10: icmp_seq=313 ttl=64 time=0.621 ms
64 bytes from 10.10.0.10: icmp_seq=314 ttl=64 time=0.918 ms
64 bytes from 10.10.0.10: icmp_seq=315 ttl=64 time=0.706 ms
64 bytes from 10.10.0.10: icmp_seq=316 ttl=64 time=1.17 ms
64 bytes from 10.10.0.10: icmp_seq=317 ttl=64 time=0.474 ms
64 bytes from 10.10.0.10: icmp_seq=318 ttl=64 time=0.929 ms
64 bytes from 10.10.0.10: icmp_seq=324 ttl=63 time=3.07 ms
64 bytes from 10.10.0.10: icmp_seq=325 ttl=63 time=3.40 ms
64 bytes from 10.10.0.10: icmp_seq=326 ttl=63 time=1.50 ms
64 bytes from 10.10.0.10: icmp_seq=327 ttl=63 time=2.78 ms
64 bytes from 10.10.0.10: icmp_seq=328 ttl=63 time=1.64 ms
64 bytes from 10.10.0.10: icmp_seq=329 ttl=63 time=1.25 ms
64 bytes from 10.10.0.10: icmp_seq=330 ttl=63 time=1.12 ms
64 bytes from 10.10.0.10: icmp_seq=331 ttl=63 time=3.63 ms
64 bytes from 10.10.0.10: icmp_seq=332 ttl=63 time=2.51 ms
64 bytes from 10.10.0.10: icmp_seq=333 ttl=63 time=1.39 ms
64 bytes from 10.10.0.10: icmp_seq=334 ttl=63 time=1.05 ms
64 bytes from 10.10.0.10: icmp_seq=335 ttl=63 time=1.81 ms
64 bytes from 10.10.0.10: icmp_seq=336 ttl=63 time=1.16 ms
64 bytes from 10.10.0.10: icmp_seq=337 ttl=63 time=1.45 ms
64 bytes from 10.10.0.10: icmp_seq=338 ttl=63 time=1.27 ms
64 bytes from 10.10.0.10: icmp_seq=339 ttl=63 time=1.64 ms
64 bytes from 10.10.0.10: icmp_seq=340 ttl=63 time=1.29 ms
64 bytes from 10.10.0.10: icmp_seq=341 ttl=63 time=1.51 ms
64 bytes from 10.10.0.10: icmp_seq=342 ttl=63 time=1.35 ms
64 bytes from 10.10.0.10: icmp_seq=343 ttl=63 time=1.87 ms
64 bytes from 10.10.0.10: icmp_seq=344 ttl=63 time=1.02 ms
64 bytes from 10.10.0.10: icmp_seq=345 ttl=63 time=0.747 ms
64 bytes from 10.10.0.10: icmp_seq=346 ttl=63 time=0.998 ms
64 bytes from 10.10.0.10: icmp_seq=347 ttl=63 time=1.92 ms
64 bytes from 10.10.0.10: icmp_seq=348 ttl=63 time=1.22 ms
64 bytes from 10.10.0.10: icmp_seq=349 ttl=63 time=1.66 ms
64 bytes from 10.10.0.10: icmp_seq=350 ttl=63 time=1.55 ms
64 bytes from 10.10.0.10: icmp_seq=351 ttl=63 time=1.04 ms
64 bytes from 10.10.0.10: icmp_seq=352 ttl=63 time=0.880 ms
64 bytes from 10.10.0.10: icmp_seq=353 ttl=63 time=1.77 ms
64 bytes from 10.10.0.10: icmp_seq=354 ttl=63 time=1.32 ms
64 bytes from 10.10.0.10: icmp_seq=355 ttl=63 time=1.12 ms
64 bytes from 10.10.0.10: icmp_seq=356 ttl=63 time=1.79 ms
64 bytes from 10.10.0.10: icmp_seq=357 ttl=63 time=8.22 ms
64 bytes from 10.10.0.10: icmp_seq=358 ttl=63 time=2.56 ms
64 bytes from 10.10.0.10: icmp_seq=359 ttl=63 time=2.18 ms
64 bytes from 10.10.0.10: icmp_seq=360 ttl=63 time=1.03 ms
64 bytes from 10.10.0.10: icmp_seq=361 ttl=63 time=1.83 ms
64 bytes from 10.10.0.10: icmp_seq=362 ttl=63 time=1.36 ms
64 bytes from 10.10.0.10: icmp_seq=363 ttl=63 time=0.776 ms
64 bytes from 10.10.0.10: icmp_seq=364 ttl=63 time=0.940 ms
64 bytes from 10.10.0.10: icmp_seq=365 ttl=63 time=1.70 ms
64 bytes from 10.10.0.10: icmp_seq=366 ttl=63 time=1.59 ms
64 bytes from 10.10.0.10: icmp_seq=367 ttl=63 time=2.04 ms
64 bytes from 10.10.0.10: icmp_seq=368 ttl=63 time=13.7 ms
64 bytes from 10.10.0.10: icmp_seq=369 ttl=63 time=4.14 ms
64 bytes from 10.10.0.10: icmp_seq=370 ttl=63 time=4.32 ms
64 bytes from 10.10.0.10: icmp_seq=371 ttl=63 time=1.46 ms
64 bytes from 10.10.0.10: icmp_seq=372 ttl=63 time=1.27 ms
64 bytes from 10.10.0.10: icmp_seq=373 ttl=63 time=1.84 ms
64 bytes from 10.10.0.10: icmp_seq=374 ttl=63 time=1.64 ms
64 bytes from 10.10.0.10: icmp_seq=375 ttl=63 time=1.31 ms
64 bytes from 10.10.0.10: icmp_seq=376 ttl=63 time=2.01 ms
64 bytes from 10.10.0.10: icmp_seq=377 ttl=63 time=5.22 ms
From 10.10.0.4 icmp_seq=386 Time to live exceeded
From 10.10.0.4 icmp_seq=387 Time to live exceeded
From 10.10.0.2 icmp_seq=390 Time to live exceeded
From 10.10.0.5 icmp_seq=400 Destination Host Unreachable
From 10.10.0.5 icmp_seq=401 Destination Host Unreachable
From 10.10.0.5 icmp_seq=402 Destination Host Unreachable
64 bytes from 10.10.0.10: icmp_seq=403 ttl=63 time=1042 ms
64 bytes from 10.10.0.10: icmp_seq=404 ttl=63 time=19.8 ms
64 bytes from 10.10.0.10: icmp_seq=405 ttl=63 time=7.07 ms
64 bytes from 10.10.0.10: icmp_seq=406 ttl=63 time=3.74 ms
64 bytes from 10.10.0.10: icmp_seq=407 ttl=63 time=8.62 ms
