PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=204 ttl=61 time=4.99 ms
64 bytes from 10.10.0.10: icmp_seq=205 ttl=61 time=2.36 ms
64 bytes from 10.10.0.10: icmp_seq=206 ttl=61 time=1.99 ms
64 bytes from 10.10.0.10: icmp_seq=207 ttl=61 time=9.37 ms
64 bytes from 10.10.0.10: icmp_seq=208 ttl=61 time=2.88 ms
64 bytes from 10.10.0.10: icmp_seq=209 ttl=61 time=3.19 ms
64 bytes from 10.10.0.10: icmp_seq=210 ttl=61 time=2.71 ms
64 bytes from 10.10.0.10: icmp_seq=211 ttl=61 time=2.74 ms
64 bytes from 10.10.0.10: icmp_seq=212 ttl=61 time=2.22 ms
64 bytes from 10.10.0.10: icmp_seq=213 ttl=61 time=3.30 ms
64 bytes from 10.10.0.10: icmp_seq=214 ttl=61 time=4.01 ms
64 bytes from 10.10.0.10: icmp_seq=215 ttl=61 time=3.11 ms
64 bytes from 10.10.0.10: icmp_seq=216 ttl=61 time=8.01 ms
64 bytes from 10.10.0.10: icmp_seq=217 ttl=61 time=2.73 ms
64 bytes from 10.10.0.10: icmp_seq=218 ttl=61 time=3.33 ms
64 bytes from 10.10.0.10: icmp_seq=219 ttl=61 time=2.27 ms
64 bytes from 10.10.0.10: icmp_seq=220 ttl=61 time=2.80 ms
64 bytes from 10.10.0.10: icmp_seq=221 ttl=61 time=2.78 ms
64 bytes from 10.10.0.10: icmp_seq=222 ttl=61 time=2.98 ms
64 bytes from 10.10.0.10: icmp_seq=223 ttl=61 time=2.18 ms
64 bytes from 10.10.0.10: icmp_seq=224 ttl=61 time=3.34 ms
64 bytes from 10.10.0.10: icmp_seq=225 ttl=61 time=7.13 ms
64 bytes from 10.10.0.10: icmp_seq=226 ttl=61 time=3.18 ms
64 bytes from 10.10.0.10: icmp_seq=227 ttl=61 time=2.94 ms
64 bytes from 10.10.0.10: icmp_seq=228 ttl=61 time=2.94 ms
64 bytes from 10.10.0.10: icmp_seq=229 ttl=61 time=3.14 ms
