PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=244 ttl=60 time=4.16 ms
64 bytes from 10.10.0.10: icmp_seq=245 ttl=60 time=6.31 ms
64 bytes from 10.10.0.10: icmp_seq=246 ttl=60 time=5.20 ms
64 bytes from 10.10.0.10: icmp_seq=247 ttl=60 time=4.78 ms
64 bytes from 10.10.0.10: icmp_seq=248 ttl=60 time=3.70 ms
64 bytes from 10.10.0.10: icmp_seq=249 ttl=60 time=13.0 ms
64 bytes from 10.10.0.10: icmp_seq=250 ttl=60 time=6.39 ms
64 bytes from 10.10.0.10: icmp_seq=251 ttl=60 time=4.49 ms
64 bytes from 10.10.0.10: icmp_seq=252 ttl=60 time=3.68 ms
64 bytes from 10.10.0.10: icmp_seq=253 ttl=60 time=5.69 ms
64 bytes from 10.10.0.10: icmp_seq=254 ttl=60 time=5.89 ms
64 bytes from 10.10.0.10: icmp_seq=255 ttl=60 time=5.02 ms
64 bytes from 10.10.0.10: icmp_seq=256 ttl=60 time=6.07 ms
64 bytes from 10.10.0.10: icmp_seq=257 ttl=60 time=5.65 ms
64 bytes from 10.10.0.10: icmp_seq=258 ttl=60 time=10.4 ms
64 bytes from 10.10.0.10: icmp_seq=259 ttl=60 time=5.11 ms
64 bytes from 10.10.0.10: icmp_seq=260 ttl=60 time=4.78 ms
64 bytes from 10.10.0.10: icmp_seq=261 ttl=60 time=5.05 ms
64 bytes from 10.10.0.10: icmp_seq=262 ttl=60 time=3.81 ms
64 bytes from 10.10.0.10: icmp_seq=264 ttl=60 time=7.24 ms
64 bytes from 10.10.0.10: icmp_seq=265 ttl=60 time=7.41 ms
64 bytes from 10.10.0.10: icmp_seq=266 ttl=60 time=6.18 ms
64 bytes from 10.10.0.10: icmp_seq=267 ttl=60 time=5.00 ms
64 bytes from 10.10.0.10: icmp_seq=268 ttl=60 time=13.4 ms
64 bytes from 10.10.0.10: icmp_seq=269 ttl=60 time=3.83 ms
64 bytes from 10.10.0.10: icmp_seq=270 ttl=60 time=5.91 ms
64 bytes from 10.10.0.10: icmp_seq=271 ttl=60 time=7.79 ms
64 bytes from 10.10.0.10: icmp_seq=272 ttl=60 time=5.57 ms
64 bytes from 10.10.0.10: icmp_seq=273 ttl=60 time=6.58 ms
64 bytes from 10.10.0.10: icmp_seq=274 ttl=60 time=6.25 ms
64 bytes from 10.10.0.10: icmp_seq=275 ttl=60 time=6.85 ms
64 bytes from 10.10.0.10: icmp_seq=276 ttl=60 time=4.01 ms
64 bytes from 10.10.0.10: icmp_seq=277 ttl=60 time=4.13 ms
64 bytes from 10.10.0.10: icmp_seq=278 ttl=60 time=6.90 ms
64 bytes from 10.10.0.10: icmp_seq=279 ttl=60 time=5.25 ms
64 bytes from 10.10.0.10: icmp_seq=280 ttl=60 time=6.87 ms
64 bytes from 10.10.0.10: icmp_seq=281 ttl=60 time=3.56 ms
64 bytes from 10.10.0.10: icmp_seq=282 ttl=60 time=5.36 ms
64 bytes from 10.10.0.10: icmp_seq=283 ttl=60 time=4.17 ms
64 bytes from 10.10.0.10: icmp_seq=284 ttl=60 time=2.76 ms
64 bytes from 10.10.0.10: icmp_seq=285 ttl=60 time=5.62 ms
64 bytes from 10.10.0.10: icmp_seq=286 ttl=60 time=11.7 ms
64 bytes from 10.10.0.10: icmp_seq=287 ttl=60 time=4.50 ms
64 bytes from 10.10.0.10: icmp_seq=288 ttl=60 time=3.38 ms
64 bytes from 10.10.0.10: icmp_seq=289 ttl=60 time=6.78 ms
64 bytes from 10.10.0.10: icmp_seq=290 ttl=60 time=4.91 ms
64 bytes from 10.10.0.10: icmp_seq=291 ttl=60 time=6.26 ms
64 bytes from 10.10.0.10: icmp_seq=292 ttl=60 time=4.91 ms
64 bytes from 10.10.0.10: icmp_seq=293 ttl=60 time=5.52 ms
64 bytes from 10.10.0.10: icmp_seq=294 ttl=60 time=5.35 ms
64 bytes from 10.10.0.10: icmp_seq=295 ttl=60 time=10.9 ms
64 bytes from 10.10.0.10: icmp_seq=296 ttl=60 time=4.85 ms
64 bytes from 10.10.0.10: icmp_seq=297 ttl=60 time=7.70 ms
64 bytes from 10.10.0.10: icmp_seq=298 ttl=60 time=5.84 ms
64 bytes from 10.10.0.10: icmp_seq=299 ttl=60 time=4.49 ms
64 bytes from 10.10.0.10: icmp_seq=300 ttl=60 time=4.88 ms
64 bytes from 10.10.0.10: icmp_seq=301 ttl=60 time=7.13 ms
64 bytes from 10.10.0.10: icmp_seq=302 ttl=60 time=4.27 ms
64 bytes from 10.10.0.10: icmp_seq=303 ttl=60 time=4.48 ms
64 bytes from 10.10.0.10: icmp_seq=304 ttl=60 time=9.01 ms
64 bytes from 10.10.0.10: icmp_seq=305 ttl=60 time=4.45 ms
64 bytes from 10.10.0.10: icmp_seq=306 ttl=60 time=5.37 ms
64 bytes from 10.10.0.10: icmp_seq=307 ttl=60 time=4.68 ms
64 bytes from 10.10.0.10: icmp_seq=308 ttl=60 time=4.38 ms
64 bytes from 10.10.0.10: icmp_seq=309 ttl=60 time=5.20 ms
64 bytes from 10.10.0.10: icmp_seq=310 ttl=60 time=4.56 ms
64 bytes from 10.10.0.10: icmp_seq=311 ttl=60 time=5.69 ms
64 bytes from 10.10.0.10: icmp_seq=312 ttl=60 time=6.83 ms
64 bytes from 10.10.0.10: icmp_seq=313 ttl=60 time=7.60 ms
64 bytes from 10.10.0.10: icmp_seq=314 ttl=60 time=4.82 ms
64 bytes from 10.10.0.10: icmp_seq=315 ttl=60 time=5.12 ms
64 bytes from 10.10.0.10: icmp_seq=316 ttl=60 time=6.55 ms
64 bytes from 10.10.0.10: icmp_seq=317 ttl=60 time=4.68 ms
64 bytes from 10.10.0.10: icmp_seq=318 ttl=60 time=5.03 ms
64 bytes from 10.10.0.10: icmp_seq=319 ttl=60 time=4.16 ms
64 bytes from 10.10.0.10: icmp_seq=320 ttl=60 time=4.85 ms
64 bytes from 10.10.0.10: icmp_seq=321 ttl=60 time=7.04 ms
64 bytes from 10.10.0.10: icmp_seq=322 ttl=60 time=12.7 ms
64 bytes from 10.10.0.10: icmp_seq=348 ttl=58 time=15.8 ms
64 bytes from 10.10.0.10: icmp_seq=349 ttl=58 time=9.64 ms
64 bytes from 10.10.0.10: icmp_seq=350 ttl=58 time=6.75 ms
64 bytes from 10.10.0.10: icmp_seq=351 ttl=58 time=10.5 ms
64 bytes from 10.10.0.10: icmp_seq=352 ttl=58 time=8.71 ms
64 bytes from 10.10.0.10: icmp_seq=353 ttl=58 time=6.37 ms
64 bytes from 10.10.0.10: icmp_seq=354 ttl=58 time=7.42 ms
64 bytes from 10.10.0.10: icmp_seq=355 ttl=58 time=6.70 ms
64 bytes from 10.10.0.10: icmp_seq=356 ttl=58 time=14.2 ms
64 bytes from 10.10.0.10: icmp_seq=357 ttl=58 time=6.07 ms
64 bytes from 10.10.0.10: icmp_seq=358 ttl=58 time=6.05 ms
64 bytes from 10.10.0.10: icmp_seq=359 ttl=58 time=9.29 ms
64 bytes from 10.10.0.10: icmp_seq=360 ttl=58 time=6.26 ms
64 bytes from 10.10.0.10: icmp_seq=361 ttl=58 time=7.33 ms
64 bytes from 10.10.0.10: icmp_seq=362 ttl=58 time=5.70 ms
64 bytes from 10.10.0.10: icmp_seq=363 ttl=58 time=7.58 ms
64 bytes from 10.10.0.10: icmp_seq=364 ttl=58 time=6.83 ms
64 bytes from 10.10.0.10: icmp_seq=365 ttl=58 time=13.4 ms
64 bytes from 10.10.0.10: icmp_seq=366 ttl=58 time=7.07 ms
64 bytes from 10.10.0.10: icmp_seq=367 ttl=58 time=5.17 ms
64 bytes from 10.10.0.10: icmp_seq=368 ttl=58 time=8.25 ms
64 bytes from 10.10.0.10: icmp_seq=369 ttl=58 time=5.11 ms
64 bytes from 10.10.0.10: icmp_seq=370 ttl=58 time=6.18 ms
64 bytes from 10.10.0.10: icmp_seq=371 ttl=58 time=7.49 ms
64 bytes from 10.10.0.10: icmp_seq=372 ttl=58 time=7.38 ms
64 bytes from 10.10.0.10: icmp_seq=373 ttl=58 time=5.56 ms
64 bytes from 10.10.0.10: icmp_seq=374 ttl=58 time=14.9 ms
64 bytes from 10.10.0.10: icmp_seq=375 ttl=58 time=5.34 ms
64 bytes from 10.10.0.10: icmp_seq=376 ttl=58 time=5.39 ms
64 bytes from 10.10.0.10: icmp_seq=377 ttl=58 time=8.86 ms
64 bytes from 10.10.0.10: icmp_seq=378 ttl=58 time=9.47 ms
64 bytes from 10.10.0.10: icmp_seq=379 ttl=58 time=7.03 ms
64 bytes from 10.10.0.10: icmp_seq=380 ttl=58 time=7.94 ms
64 bytes from 10.10.0.10: icmp_seq=381 ttl=58 time=5.64 ms
64 bytes from 10.10.0.10: icmp_seq=382 ttl=58 time=6.95 ms
64 bytes from 10.10.0.10: icmp_seq=383 ttl=58 time=14.7 ms
64 bytes from 10.10.0.10: icmp_seq=384 ttl=58 time=8.07 ms
64 bytes from 10.10.0.10: icmp_seq=385 ttl=58 time=7.63 ms
64 bytes from 10.10.0.10: icmp_seq=386 ttl=58 time=6.83 ms
