PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=283 ttl=64 time=0.950 ms
64 bytes from 10.10.0.10: icmp_seq=284 ttl=64 time=0.343 ms
64 bytes from 10.10.0.10: icmp_seq=285 ttl=64 time=0.805 ms
64 bytes from 10.10.0.10: icmp_seq=286 ttl=64 time=0.697 ms
64 bytes from 10.10.0.10: icmp_seq=287 ttl=64 time=0.514 ms
64 bytes from 10.10.0.10: icmp_seq=288 ttl=64 time=0.476 ms
64 bytes from 10.10.0.10: icmp_seq=289 ttl=64 time=1.04 ms
64 bytes from 10.10.0.10: icmp_seq=290 ttl=64 time=0.679 ms
64 bytes from 10.10.0.10: icmp_seq=291 ttl=64 time=0.466 ms
64 bytes from 10.10.0.10: icmp_seq=292 ttl=64 time=0.772 ms
64 bytes from 10.10.0.10: icmp_seq=293 ttl=64 time=0.937 ms
64 bytes from 10.10.0.10: icmp_seq=294 ttl=64 time=0.384 ms
64 bytes from 10.10.0.10: icmp_seq=295 ttl=64 time=0.737 ms
64 bytes from 10.10.0.10: icmp_seq=296 ttl=64 time=0.782 ms
64 bytes from 10.10.0.10: icmp_seq=297 ttl=64 time=0.529 ms
64 bytes from 10.10.0.10: icmp_seq=298 ttl=64 time=0.734 ms
64 bytes from 10.10.0.10: icmp_seq=299 ttl=64 time=0.626 ms
64 bytes from 10.10.0.10: icmp_seq=300 ttl=64 time=0.370 ms
64 bytes from 10.10.0.10: icmp_seq=301 ttl=64 time=0.701 ms
64 bytes from 10.10.0.10: icmp_seq=302 ttl=64 time=1.09 ms
64 bytes from 10.10.0.10: icmp_seq=303 ttl=64 time=0.354 ms
64 bytes from 10.10.0.10: icmp_seq=304 ttl=64 time=0.907 ms
64 bytes from 10.10.0.10: icmp_seq=305 ttl=64 time=1.43 ms
64 bytes from 10.10.0.10: icmp_seq=306 ttl=64 time=0.925 ms
64 bytes from 10.10.0.10: icmp_seq=307 ttl=64 time=0.749 ms
64 bytes from 10.10.0.10: icmp_seq=308 ttl=64 time=0.646 ms
64 bytes from 10.10.0.10: icmp_seq=309 ttl=64 time=0.507 ms
64 bytes from 10.10.0.10: icmp_seq=310 ttl=64 time=0.716 ms
64 bytes from 10.10.0.10: icmp_seq=311 ttl=64 time=0.759 ms
64 bytes from 10.10.0.10: icmp_seq=312 ttl=64 time=0.491 ms
64 bytes from 10.10.0.10: icmp_seq=313 ttl=64 time=0.645 ms
64 bytes from 10.10.0.10: icmp_seq=314 ttl=64 time=0.632 ms
64 bytes from 10.10.0.10: icmp_seq=315 ttl=64 time=0.307 ms
64 bytes from 10.10.0.10: icmp_seq=316 ttl=64 time=0.778 ms
64 bytes from 10.10.0.10: icmp_seq=317 ttl=64 time=0.674 ms
64 bytes from 10.10.0.10: icmp_seq=318 ttl=64 time=0.399 ms
64 bytes from 10.10.0.10: icmp_seq=319 ttl=64 time=0.719 ms
64 bytes from 10.10.0.10: icmp_seq=320 ttl=64 time=0.801 ms
64 bytes from 10.10.0.10: icmp_seq=321 ttl=64 time=0.279 ms
64 bytes from 10.10.0.10: icmp_seq=342 ttl=63 time=1.10 ms
64 bytes from 10.10.0.10: icmp_seq=343 ttl=63 time=4.66 ms
64 bytes from 10.10.0.10: icmp_seq=344 ttl=63 time=1.40 ms
64 bytes from 10.10.0.10: icmp_seq=345 ttl=63 time=1.29 ms
64 bytes from 10.10.0.10: icmp_seq=346 ttl=63 time=1.55 ms
64 bytes from 10.10.0.10: icmp_seq=347 ttl=63 time=1.68 ms
64 bytes from 10.10.0.10: icmp_seq=348 ttl=63 time=0.801 ms
64 bytes from 10.10.0.10: icmp_seq=349 ttl=63 time=1.89 ms
64 bytes from 10.10.0.10: icmp_seq=350 ttl=63 time=1.44 ms
64 bytes from 10.10.0.10: icmp_seq=351 ttl=63 time=0.854 ms
64 bytes from 10.10.0.10: icmp_seq=352 ttl=63 time=1.90 ms
64 bytes from 10.10.0.10: icmp_seq=353 ttl=63 time=1.34 ms
64 bytes from 10.10.0.10: icmp_seq=354 ttl=63 time=0.692 ms
64 bytes from 10.10.0.10: icmp_seq=355 ttl=63 time=0.709 ms
64 bytes from 10.10.0.10: icmp_seq=356 ttl=63 time=0.942 ms
64 bytes from 10.10.0.10: icmp_seq=357 ttl=63 time=1.71 ms
64 bytes from 10.10.0.10: icmp_seq=358 ttl=63 time=1.12 ms
64 bytes from 10.10.0.10: icmp_seq=359 ttl=63 time=2.06 ms
64 bytes from 10.10.0.10: icmp_seq=360 ttl=63 time=1.18 ms
