PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=216 ttl=60 time=7.79 ms
64 bytes from 10.10.0.10: icmp_seq=217 ttl=60 time=12.4 ms
64 bytes from 10.10.0.10: icmp_seq=218 ttl=60 time=6.01 ms
64 bytes from 10.10.0.10: icmp_seq=219 ttl=60 time=3.53 ms
64 bytes from 10.10.0.10: icmp_seq=220 ttl=60 time=5.18 ms
64 bytes from 10.10.0.10: icmp_seq=221 ttl=60 time=4.75 ms
64 bytes from 10.10.0.10: icmp_seq=222 ttl=60 time=4.50 ms
64 bytes from 10.10.0.10: icmp_seq=223 ttl=60 time=4.73 ms
64 bytes from 10.10.0.10: icmp_seq=224 ttl=60 time=5.24 ms
64 bytes from 10.10.0.10: icmp_seq=225 ttl=60 time=4.63 ms
64 bytes from 10.10.0.10: icmp_seq=226 ttl=60 time=7.54 ms
64 bytes from 10.10.0.10: icmp_seq=227 ttl=60 time=3.88 ms
64 bytes from 10.10.0.10: icmp_seq=228 ttl=60 time=4.34 ms
64 bytes from 10.10.0.10: icmp_seq=229 ttl=60 time=5.96 ms
64 bytes from 10.10.0.10: icmp_seq=230 ttl=60 time=4.83 ms
64 bytes from 10.10.0.10: icmp_seq=231 ttl=60 time=4.95 ms
64 bytes from 10.10.0.10: icmp_seq=232 ttl=60 time=4.13 ms
64 bytes from 10.10.0.10: icmp_seq=233 ttl=60 time=5.35 ms
64 bytes from 10.10.0.10: icmp_seq=234 ttl=60 time=5.01 ms
64 bytes from 10.10.0.10: icmp_seq=235 ttl=60 time=8.44 ms
64 bytes from 10.10.0.10: icmp_seq=236 ttl=60 time=4.80 ms
64 bytes from 10.10.0.10: icmp_seq=237 ttl=60 time=5.75 ms
64 bytes from 10.10.0.10: icmp_seq=238 ttl=60 time=3.62 ms
64 bytes from 10.10.0.10: icmp_seq=239 ttl=60 time=4.78 ms
64 bytes from 10.10.0.10: icmp_seq=240 ttl=60 time=14.4 ms
